seed,N_facilities,T_periods,n_obs,kappa_start,K_log_start,gp_start,gr_start,kappa_true,K_true,gp_true,gr_true,kappa_est,K_est,K_log_est,gp_est,gr_est,converged,n_iter,log_lik,maintain_sh,exit_sh,replace_sh,truth_label,start_label,rep
1089,2000,30,37188,10,2.30258509299405,-1,1,10,5,-1,0.6,10.4128985823365,4.84511852546804,1.5779717085044,-0.862883254905861,0.603769192877559,TRUE,6,-8714.5912766526,0.92863289233086,0.0271055179090029,0.0442615897601377,truth2,mid,89
1089,2000,30,37188,31.138927070424,3.45603139223013,-0.340445131063461,0.0846256222575903,10,5,-1,0.6,10.4128948105719,4.84511902639768,1.57797181189292,-0.862884494817937,0.60376919876192,TRUE,6,-8714.59127612021,0.92863289233086,0.0271055179090029,0.0442615897601377,truth2,cold,89
1090,2000,30,36735,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.3043713188281,4.93401870705841,1.59615380955892,-0.993289899178267,0.59345734412848,TRUE,6,-8515.5543486983,0.929250034027494,0.0275214373213557,0.0432285286511501,truth2,warm,90
1090,2000,30,36735,10,2.30258509299405,-1,1,10,5,-1,0.6,10.3043721196529,4.93401865668291,1.59615379934909,-0.993289557484297,0.593457350074178,TRUE,6,-8515.55434882868,0.929250034027494,0.0275214373213557,0.0432285286511501,truth2,mid,90
1090,2000,30,36735,-3.5271976236254,3.1634790039983,-1.60366804944351,1.34225056227297,10,5,-1,0.6,10.3043771505672,4.93401780036687,1.5961536257956,-0.993289150855968,0.593457227577601,TRUE,6,-8515.55434911773,0.929250034027494,0.0275214373213557,0.0432285286511501,truth2,cold,90
1091,2000,30,36819,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.0019001948108,5.00458707025871,1.61035490591877,-0.922475418597175,0.608161346974446,TRUE,6,-8424.74014933457,0.930171922105435,0.0279746869822646,0.0418533909123007,truth2,warm,91
1091,2000,30,36819,10,2.30258509299405,-1,1,10,5,-1,0.6,10.0020988520172,5.00455772500105,1.61034904222947,-0.922440689847439,0.608158654350411,TRUE,6,-8424.7402001895,0.930171922105435,0.0279746869822646,0.0418533909123007,truth2,mid,91
1091,2000,30,36819,5.13300568796694,2.43969608804187,0.00777345057576895,1.6077834861353,10,5,-1,0.6,10.0021689795566,5.00454704561996,1.61034690829615,-0.922429337115541,0.608157634028685,TRUE,6,-8424.74021790018,0.930171922105435,0.0279746869822646,0.0418533909123007,truth2,cold,91
1092,2000,30,37111,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.52830315516152,5.08101220874907,1.62551049543277,-1.04734024184642,0.610330706635504,TRUE,10,-8393.34179119788,0.930613564711271,0.0271887041577969,0.0421977311309315,truth2,warm,92
1092,2000,30,37111,10,2.30258509299405,-1,1,10,5,-1,0.6,9.52825985594179,5.0810173047705,1.62551149838625,-1.04734924589142,0.610331252190944,TRUE,10,-8393.34178693528,0.930613564711271,0.0271887041577969,0.0421977311309315,truth2,mid,92
1092,2000,30,37111,37.8279036469758,3.55250689763819,-1.43440978229046,-0.303840398788452,10,5,-1,0.6,9.52829217607652,5.08101249793463,1.62551055234772,-1.04734550531715,0.610330554892237,TRUE,10,-8393.34178975405,0.930613564711271,0.0271887041577969,0.0421977311309315,truth2,cold,92
1093,2000,30,37037,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.43101331967618,5.06333932766661,1.62202621180983,-1.02598341777666,0.613611367937816,TRUE,5,-8424.7036314757,0.93009693009693,0.0271080271080271,0.0427950427950428,truth2,warm,93
1093,2000,30,37037,10,2.30258509299405,-1,1,10,5,-1,0.6,9.4293831231419,5.06414486531944,1.62218529132833,-1.02553247401255,0.613721780613774,TRUE,9,-8424.70368328715,0.93009693009693,0.0271080271080271,0.0427950427950428,truth2,mid,93
1093,2000,30,37037,16.8423988856375,3.46943364860072,0.438293530140072,2.63845557905734,10,5,-1,0.6,9.42942939667034,5.0641718593631,1.62219062173898,-1.02566391769828,0.613712943257798,TRUE,19,-8424.70364167881,0.93009693009693,0.0271080271080271,0.0427950427950428,truth2,cold,93
1094,2000,30,36856,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.47710609079781,5.00290497558855,1.61001873883949,-0.955249752920382,0.624820612841242,TRUE,8,-8428.48523525944,0.929400911656175,0.027186889515954,0.0434121988278706,truth2,warm,94
1094,2000,30,36856,10,2.30258509299405,-1,1,10,5,-1,0.6,9.47702416094696,5.00291871133252,1.61002148438936,-0.955249413979727,0.624823383767629,TRUE,8,-8428.48521811971,0.929400911656175,0.027186889515954,0.0434121988278706,truth2,mid,94
1094,2000,30,36856,-5.0298083294183,2.71954729768323,-0.125595112331212,0.37573616579175,10,5,-1,0.6,9.47705423531684,5.00291221764076,1.61002018640785,-0.955256567489658,0.624821676023785,TRUE,8,-8428.48522267451,0.929400911656175,0.027186889515954,0.0434121988278706,truth2,cold,94
1095,2000,30,35494,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.0773384787479,4.98052056888352,1.6055344174778,-0.860025526372087,0.61660401781411,TRUE,6,-8323.02768180082,0.927424353411844,0.0300332450555023,0.0425424015326534,truth2,warm,95
1095,2000,30,35494,10,2.30258509299405,-1,1,10,5,-1,0.6,10.0773370400229,4.98052052929447,1.60553440952903,-0.86002682574392,0.616603932721786,TRUE,6,-8323.02768154401,0.927424353411844,0.0300332450555023,0.0425424015326534,truth2,mid,95
1095,2000,30,35494,-9.92525393143296,3.90095950606646,-3.19209576305002,1.61642662994564,10,5,-1,0.6,10.0773508836279,4.98051962098924,1.60553422715746,-0.860020616442578,0.616604095410637,TRUE,6,-8323.02768291997,0.927424353411844,0.0300332450555023,0.0425424015326534,truth2,cold,95
1096,2000,30,36438,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.5877787523704,4.95221847290962,1.59983565252496,-0.890852669730936,0.598158782409901,TRUE,6,-8407.50725428499,0.929441791536308,0.0281848619572973,0.0423733465063944,truth2,warm,96
1096,2000,30,36438,10,2.30258509299405,-1,1,10,5,-1,0.6,10.5877651354255,4.95222174657586,1.59983631357519,-0.890849631292448,0.59815959805348,TRUE,6,-8407.50725314701,0.929441791536308,0.0281848619572973,0.0423733465063944,truth2,mid,96
1096,2000,30,36438,35.1873466698453,1.09973194062369,-0.472467178944498,-0.177345287054777,10,5,-1,0.6,10.5877799214383,4.95221837117198,1.5998356319811,-0.890852250894364,0.598158785741562,TRUE,6,-8407.50725436671,0.929441791536308,0.0281848619572973,0.0423733465063944,truth2,cold,96
1097,2000,30,36710,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.97255592267754,4.98449673463324,1.60633244237623,-1.06944215220022,0.599936721056197,TRUE,7,-8537.35945582662,0.928520839008445,0.0279760283301553,0.0435031326614002,truth2,warm,97
1097,2000,30,36710,10,2.30258509299405,-1,1,10,5,-1,0.6,9.97269362665135,4.98454813351556,1.60634275407269,-1.06963640380933,0.599914113927802,TRUE,7,-8537.35944144747,0.928520839008445,0.0279760283301553,0.0435031326614002,truth2,mid,97
1097,2000,30,36710,5.1359563972801,1.42960394280343,-2.32056236220524,-0.512307023629546,10,5,-1,0.6,9.9733708912036,4.98437388872144,1.60630779647271,-1.06949565809942,0.599906616554529,TRUE,8,-8537.35947484288,0.928520839008445,0.0279760283301553,0.0435031326614002,truth2,cold,97
1098,2000,30,36800,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.75220170171891,4.98794864409031,1.60702473187271,-1.0422230411639,0.607828195738466,TRUE,6,-8536.73750388092,0.928858695652174,0.0276630434782609,0.0434782608695652,truth2,warm,98
1098,2000,30,36800,10,2.30258509299405,-1,1,10,5,-1,0.6,9.75016306952098,4.98821239953519,1.60707760901529,-1.04268674583911,0.607819399426936,TRUE,8,-8536.73746221692,0.928858695652174,0.0276630434782609,0.0434782608695652,truth2,mid,98
1098,2000,30,36800,26.9455529889092,2.48897278447728,-3.93169724103063,1.10127210617065,10,5,-1,0.6,9.7521972990828,4.98794923051205,1.60702484944042,-1.04222396357624,0.607828251542019,TRUE,6,-8536.73750368308,0.928858695652174,0.0276630434782609,0.0434782608695652,truth2,cold,98
1099,2000,30,37733,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.0393456073627,4.97646570261848,1.60471994081215,-0.984378523908278,0.601202733385103,TRUE,12,-8497.37003537492,0.931624837675244,0.026104470887552,0.0422706914372035,truth2,warm,99
1099,2000,30,37733,10,2.30258509299405,-1,1,10,5,-1,0.6,10.0399236576841,4.97631754316455,1.60469016834544,-0.984491394475003,0.601170690034984,TRUE,6,-8497.37010235713,0.931624837675244,0.026104470887552,0.0422706914372035,truth2,mid,99
1099,2000,30,37733,12.9816066799685,2.78585618284635,-2.88560296455398,0.272617887705565,10,5,-1,0.6,10.0406775486877,4.9758428424171,1.60459477182259,-0.985812548087868,0.600979804384673,TRUE,8,-8497.37077233919,0.931624837675244,0.026104470887552,0.0422706914372035,truth2,cold,99
1100,2000,30,36416,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.1625045536377,5.0658544534058,1.62252282108501,-0.970694315204916,0.599200607215544,TRUE,6,-8307.02387788461,0.930113137082601,0.0283941124780316,0.0414927504393673,truth2,warm,100
1100,2000,30,36416,10,2.30258509299405,-1,1,10,5,-1,0.6,10.1628059561132,5.06580544914283,1.62251314759351,-0.970661215447086,0.599194072517571,TRUE,6,-8307.02389291001,0.930113137082601,0.0283941124780316,0.0414927504393673,truth2,mid,100
1100,2000,30,36416,17.3487751930952,2.39107055948591,-4.11724859382957,0.645793183706701,10,5,-1,0.6,10.1634855898389,5.0656953966428,1.62249142277668,-0.970576778090401,0.599180628139518,TRUE,6,-8307.02392856908,0.930113137082601,0.0283941124780316,0.0414927504393673,truth2,cold,100
1101,2000,30,38157,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.7212997419487,4.90273357504661,1.58979292202208,-0.889629093103658,0.586918711276809,TRUE,7,-8697.72797634835,0.931388736011741,0.0253688707183479,0.0432423932699112,truth2,warm,101
1101,2000,30,38157,10,2.30258509299405,-1,1,10,5,-1,0.6,10.7211246990503,4.90274629766174,1.5897955170231,-0.889669660129844,0.586920000512839,TRUE,7,-8697.72797359044,0.931388736011741,0.0253688707183479,0.0432423932699112,truth2,mid,101
1101,2000,30,38157,38.8506647851318,1.28171355474791,-1.03171583451331,0.249645318835974,10,5,-1,0.6,10.7205165630536,4.90283577593794,1.58981376750034,-0.889767352928464,0.586930861867498,TRUE,7,-8697.72795627993,0.931388736011741,0.0253688707183479,0.0432423932699112,truth2,cold,101
1102,2000,30,36403,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.91657253261719,5.07122202727667,1.62358181958082,-0.945437961125056,0.602123121818464,TRUE,6,-8323.05085411198,0.930143120072522,0.0285141334505398,0.0413427464769387,truth2,warm,102
1102,2000,30,36403,10,2.30258509299405,-1,1,10,5,-1,0.6,9.91672432105243,5.07120358106287,1.62357818214447,-0.945413763898891,0.602120109664342,TRUE,6,-8323.05086746977,0.930143120072522,0.0285141334505398,0.0413427464769387,truth2,mid,102
1102,2000,30,36403,12.7662737714127,2.7170459737941,0.583010452333838,-0.881531912833452,10,5,-1,0.6,9.91176228913384,5.07191662740782,1.62371877918591,-0.945893145484931,0.602243348313176,TRUE,6,-8323.05052328294,0.930143120072522,0.0285141334505398,0.0413427464769387,truth2,cold,102
1103,2000,30,36576,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.0582611965747,4.96337071184881,1.60208508892937,-1.03392328966687,0.593433432803,TRUE,8,-8472.25758221611,0.929106517935258,0.0280511811023622,0.0428423009623797,truth2,warm,103
1103,2000,30,36576,10,2.30258509299405,-1,1,10,5,-1,0.6,10.0581266541585,4.96339091518868,1.60208915940887,-1.03393762715812,0.593436847973397,TRUE,8,-8472.2575698521,0.929106517935258,0.0280511811023622,0.0428423009623797,truth2,mid,103
1103,2000,30,36576,47.9195635067299,3.31765809163528,-1.01995743950829,2.13189831841737,10,5,-1,0.6,10.0581356676933,4.96338975518764,1.60208892569744,-1.03393614103399,0.593436676940921,TRUE,8,-8472.25757086084,0.929106517935258,0.0280511811023622,0.0428423009623797,truth2,cold,103
1104,2000,30,35867,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.0767902139216,4.95558539820353,1.60051530373067,-0.973236321447022,0.608987665676625,TRUE,5,-8494.2020268715,0.926757186271503,0.0296372710290797,0.0436055426994173,truth2,warm,104
1104,2000,30,35867,10,2.30258509299405,-1,1,10,5,-1,0.6,10.0785801658682,4.95513772520281,1.60042496259301,-0.973845469705101,0.608864235035702,TRUE,5,-8494.20202934641,0.926757186271503,0.0296372710290797,0.0436055426994173,truth2,mid,104
1104,2000,30,35867,44.9154820200056,3.89054363487801,-2.41968613304198,2.11075232643634,10,5,-1,0.6,10.0792356876445,4.95504437502434,1.60040612334717,-0.973830525757466,0.608842477069585,TRUE,5,-8494.20202648647,0.926757186271503,0.0296372710290797,0.0436055426994173,truth2,cold,104
1105,2000,30,35701,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.2901827293938,5.0280446865718,1.61503117823262,-1.01661254401472,0.583729559153969,TRUE,6,-8303.45707814495,0.929161648133105,0.0299151284277751,0.0409232234391194,truth2,warm,105
1105,2000,30,35701,10,2.30258509299405,-1,1,10,5,-1,0.6,10.2944911739407,5.02736951304118,1.61489688768661,-1.01658933786242,0.583595224603431,TRUE,7,-8303.45728017232,0.929161648133105,0.0299151284277751,0.0409232234391194,truth2,mid,105
1105,2000,30,35701,15.4196188086644,1.61634913921741,-1.60401367722079,0.16249390784651,10,5,-1,0.6,10.2950390804543,5.02720233588998,1.61486363372936,-1.01655792226517,0.583586107560469,TRUE,9,-8303.45732112671,0.929161648133105,0.0299151284277751,0.0409232234391194,truth2,cold,105
1106,2000,30,36643,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.1900488873367,4.97301049382097,1.60402538988943,-0.935280798588927,0.604522596448184,TRUE,8,-8495.51872501362,0.92877220751576,0.0281363425483721,0.0430914499358677,truth2,warm,106
1106,2000,30,36643,10,2.30258509299405,-1,1,10,5,-1,0.6,10.1904609211244,4.97292221501892,1.60400763815017,-0.935302436701291,0.604508015044578,TRUE,8,-8495.51873066523,0.92877220751576,0.0281363425483721,0.0430914499358677,truth2,mid,106
1106,2000,30,36643,42.0104900375009,2.99132806401429,-3.52428817655891,-0.87547997944057,10,5,-1,0.6,10.1900562822835,4.97300732308971,1.60402475230134,-0.935284578725475,0.604522078035156,TRUE,8,-8495.51872462112,0.92877220751576,0.0281363425483721,0.0430914499358677,truth2,cold,106
1107,2000,30,37127,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.4622501051433,4.89317759429069,1.58784190723194,-0.935161917991332,0.592611532774135,TRUE,7,-8584.19382351762,0.929566083982008,0.027150052522423,0.0432838634955693,truth2,warm,107
1107,2000,30,37127,10,2.30258509299405,-1,1,10,5,-1,0.6,10.4622839087616,4.8931708886051,1.58784053681568,-0.935161447261426,0.592610481327198,TRUE,7,-8584.19382341135,0.929566083982008,0.027150052522423,0.0432838634955693,truth2,mid,107
1107,2000,30,37127,2.4413921777159,3.37464667274486,-3.03648511180654,1.94123632181436,10,5,-1,0.6,10.462278685859,4.89316875413203,1.58784010060088,-0.935168717226738,0.592609926882124,TRUE,7,-8584.19382219029,0.929566083982008,0.027150052522423,0.0432838634955693,truth2,cold,107
1108,2000,30,36630,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.2715204857447,5.07803743642057,1.62492485553191,-0.805034985124145,0.606390734765384,TRUE,6,-8339.50790115503,0.93027573027573,0.0284193284193284,0.0413049413049413,truth2,warm,108
1108,2000,30,36630,10,2.30258509299405,-1,1,10,5,-1,0.6,10.2715233288079,5.07803706883283,1.62492478314415,-0.805035068791097,0.606390625603389,TRUE,6,-8339.50790121435,0.93027573027573,0.0284193284193284,0.0413049413049413,truth2,mid,108
1108,2000,30,36630,44.946402371861,1.95683988118315,-1.15358656365424,0.0261570876464248,10,5,-1,0.6,10.2715228961803,5.07803773029695,1.62492491340395,-0.805036580237266,0.606390478575773,TRUE,6,-8339.50790121618,0.93027573027573,0.0284193284193284,0.0413049413049413,truth2,cold,108
1109,2000,30,37486,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.75642270744054,5.0666557657143,1.62268098767805,-0.962769445901263,0.611065953343587,TRUE,6,-8516.76883739274,0.930213946540042,0.0264098596809476,0.0433761937790108,truth2,warm,109
1109,2000,30,37486,10,2.30258509299405,-1,1,10,5,-1,0.6,9.75640274050701,5.06665917676435,1.62268166091283,-0.962770007797494,0.611066559856455,TRUE,6,-8516.76883528225,0.930213946540042,0.0264098596809476,0.0433761937790108,truth2,mid,109
1109,2000,30,37486,21.7461121454835,3.13635054468949,-3.38956875121221,1.60528355371207,10,5,-1,0.6,9.7564092161706,5.0666580680374,1.6226814420848,-0.962769853576395,0.611066360954166,TRUE,6,-8516.76883596443,0.930213946540042,0.0264098596809476,0.0433761937790108,truth2,cold,109
1110,2000,30,37138,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.5213165068786,4.94477542899035,1.59833155029022,-0.960030196565062,0.585142766259106,TRUE,6,-8527.81373257464,0.930610156712801,0.0272227906726264,0.0421670526145727,truth2,warm,110
1110,2000,30,37138,10,2.30258509299405,-1,1,10,5,-1,0.6,10.5213539967632,4.94476950640865,1.59833035254417,-0.960027617699103,0.585141729809147,TRUE,6,-8527.81373737385,0.930610156712801,0.0272227906726264,0.0421670526145727,truth2,mid,110
1110,2000,30,37138,16.1650741100311,3.44183773267344,-2.52108870306984,2.48552437778562,10,5,-1,0.6,10.5213401316323,4.94477209840879,1.59833087673432,-0.96002603731556,0.585142401004364,TRUE,6,-8527.81373650338,0.930610156712801,0.0272227906726264,0.0421670526145727,truth2,cold,110
1111,2000,30,38252,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.2957305796203,4.87870787581532,1.58488040525872,-1.01558431407393,0.583253731145697,TRUE,6,-8764.67600193688,0.930408867510195,0.0252797239360033,0.0443114085538011,truth2,warm,111
1111,2000,30,38252,10,2.30258509299405,-1,1,10,5,-1,0.6,10.29596002158,4.8786696255215,1.58487256497709,-1.01557213050973,0.583247676020096,TRUE,6,-8764.67601909404,0.930408867510195,0.0252797239360033,0.0443114085538011,truth2,mid,111
1111,2000,30,38252,41.2171938642859,3.23534456212879,-1.83848875574768,1.43160656746477,10,5,-1,0.6,10.2959542250904,4.8786707065621,1.58487278656218,-1.0155719201674,0.583247881731959,TRUE,6,-8764.67601879422,0.930408867510195,0.0252797239360033,0.0443114085538011,truth2,cold,111
1112,2000,30,37662,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.21262903910714,5.1053594535437,1.63029086119339,-1.16527933305048,0.605685574053249,TRUE,6,-8394.36612824824,0.931894216982635,0.0262598906059158,0.0418458924114492,truth2,warm,112
1112,2000,30,37662,10,2.30258509299405,-1,1,10,5,-1,0.6,9.21254204241909,5.10540964560449,1.63030069239421,-1.16515812037118,0.605696154839015,TRUE,6,-8394.36614615222,0.931894216982635,0.0262598906059158,0.0418458924114492,truth2,mid,112
1112,2000,30,37662,0.719222938641906,3.73447113789006,0.787506366148591,1.0082859005779,10,5,-1,0.6,9.21224389613476,5.10546298041827,1.63031113906527,-1.16515386904071,0.60570628115828,TRUE,6,-8394.36611198091,0.931894216982635,0.0262598906059158,0.0418458924114492,truth2,cold,112
1113,2000,30,37218,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.64688273345143,5.0534768491508,1.62007649137057,-1.09428855298855,0.601565957461254,TRUE,14,-8430.28699946865,0.930598097694664,0.026976194314579,0.0424257079907572,truth2,warm,113
1113,2000,30,37218,10,2.30258509299405,-1,1,10,5,-1,0.6,9.64997239449683,5.05296820001482,1.61997583300179,-1.09410892878116,0.601486189176214,TRUE,15,-8430.28719371952,0.930598097694664,0.026976194314579,0.0424257079907572,truth2,mid,113
1113,2000,30,37218,22.6754882512614,1.02082548862068,0.300035078078508,1.31699750106782,10,5,-1,0.6,9.64777060255371,5.05335832152297,1.6200530364263,-1.09412729273629,0.601553515084476,TRUE,14,-8430.28707288758,0.930598097694664,0.026976194314579,0.0424257079907572,truth2,cold,113
1114,2000,30,36103,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.75686504989049,5.02508475209101,1.61444231989067,-1.05446101368101,0.602460452682278,TRUE,6,-8377.69135669375,0.929008669639642,0.0287233747887987,0.0422679555715592,truth2,warm,114
1114,2000,30,36103,10,2.30258509299405,-1,1,10,5,-1,0.6,9.75713679433729,5.02503836188944,1.61443308812285,-1.05444844755007,0.602451182823887,TRUE,7,-8377.6913834718,0.929008669639642,0.0287233747887987,0.0422679555715592,truth2,mid,114
1114,2000,30,36103,-4.37538759317249,3.35392521746173,-4.29278655769303,2.98443268239498,10,5,-1,0.6,9.75707576755052,5.02504971638337,1.61443534770383,-1.05444545942577,0.602453152174921,TRUE,7,-8377.69137963022,0.929008669639642,0.0287233747887987,0.0422679555715592,truth2,cold,114
1115,2000,30,37468,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.2948327565117,4.96187460612666,1.6017836141173,-0.925848543892061,0.600881788952708,TRUE,20,-8527.79960888801,0.930634141133767,0.0265026155652824,0.0428632433009501,truth2,warm,115
1115,2000,30,37468,10,2.30258509299405,-1,1,10,5,-1,0.6,10.2950874094575,4.9617968736966,1.60176794805455,-0.925941300798964,0.600860786688304,TRUE,8,-8527.79963805781,0.930634141133767,0.0265026155652824,0.0428632433009501,truth2,mid,115
1115,2000,30,37468,1.69520841911435,3.35358738112451,-1.1655382886529,1.72755188308656,10,5,-1,0.6,10.2950503221775,4.96182338375168,1.60177329087388,-0.925939464022279,0.600867467351072,TRUE,10,-8527.79963489763,0.930634141133767,0.0265026155652824,0.0428632433009501,truth2,cold,115
1116,2000,30,36608,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.3679052217946,4.91015019097908,1.59130453013271,-1.06432426823111,0.579121621308299,TRUE,8,-8506.18630754352,0.929523601398601,0.0280812937062937,0.0423951048951049,truth2,warm,116
1116,2000,30,36608,10,2.30258509299405,-1,1,10,5,-1,0.6,10.3683197395913,4.91011362249748,1.59129708257686,-1.06423967923059,0.579116368085229,TRUE,8,-8506.18633169403,0.929523601398601,0.0280812937062937,0.0423951048951049,truth2,mid,116
1116,2000,30,36608,-4.85317338258028,2.5027878770832,-0.814912251196802,0.0863676061853766,10,5,-1,0.6,10.3683190447017,4.91011373961935,1.59129710643005,-1.0642395162926,0.579116406663064,TRUE,8,-8506.18633165199,0.929523601398601,0.0280812937062937,0.0423951048951049,truth2,cold,116
1117,2000,30,36353,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.1611111682274,4.94905658994459,1.59919697052644,-0.850879317292063,0.619643739324925,TRUE,7,-8529.6378617374,0.927323742194592,0.0285533518554177,0.0441229059499904,truth2,warm,117
1117,2000,30,36353,10,2.30258509299405,-1,1,10,5,-1,0.6,10.1611008169367,4.94905703495972,1.59919706044562,-0.850883682224709,0.619643304803793,TRUE,7,-8529.63785955966,0.927323742194592,0.0285533518554177,0.0441229059499904,truth2,mid,117
1117,2000,30,36353,30.4050855943933,3.64050186587182,-3.57263129483908,2.17266396898776,10,5,-1,0.6,10.1611729920563,4.94904796145895,1.59919522706422,-0.850870697715167,0.619642675190413,TRUE,7,-8529.63787173589,0.927323742194592,0.0285533518554177,0.0441229059499904,truth2,cold,117
1118,2000,30,37294,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.3407809213264,4.95846968872223,1.60109716263196,-0.944081881256721,0.588674192523765,TRUE,6,-8606.07882316335,0.929747412452405,0.0272429881482276,0.0430095993993672,truth2,warm,118
1118,2000,30,37294,10,2.30258509299405,-1,1,10,5,-1,0.6,10.3407744572539,4.95847106439416,1.60109744007073,-0.944083186137825,0.588674199066209,TRUE,6,-8606.07882279033,0.929747412452405,0.0272429881482276,0.0430095993993672,truth2,mid,118
1118,2000,30,37294,32.3519863281399,1.45754714075868,0.984184854663908,-0.818716113455594,10,5,-1,0.6,10.340781056343,4.95846963318032,1.60109715143054,-0.944081884810652,0.588674192112933,TRUE,6,-8606.07882316977,0.929747412452405,0.0272429881482276,0.0430095993993672,truth2,cold,118
1119,2000,30,36450,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.2775188968176,4.89950001197465,1.58913316153779,-1.01413104676787,0.596137670480086,TRUE,6,-8561.28732528694,0.928148148148148,0.0285048010973937,0.0433470507544582,truth2,warm,119
1119,2000,30,36450,10,2.30258509299405,-1,1,10,5,-1,0.6,10.277479760146,4.89950621803693,1.58913442820956,-1.01413730775683,0.596138271957369,TRUE,6,-8561.28732126822,0.928148148148148,0.0285048010973937,0.0433470507544582,truth2,mid,119
1119,2000,30,36450,-5.4770945943892,3.56752889889253,-3.74240467185155,-0.350709917023778,10,5,-1,0.6,10.277503129125,4.89950431179337,1.58913403914098,-1.0141290804265,0.596138264385219,TRUE,6,-8561.28732519561,0.928148148148148,0.0285048010973937,0.0433470507544582,truth2,cold,119
1120,2000,30,37059,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.1955264209609,5.01211394367823,1.61185777094903,-0.893029140410563,0.599219875675343,TRUE,8,-8504.4667977465,0.929949539922826,0.0275506624571629,0.0424997976200113,truth2,warm,120
1120,2000,30,37059,10,2.30258509299405,-1,1,10,5,-1,0.6,10.1957306699873,5.01208470117769,1.61185193656734,-0.893045745321896,0.599207105340074,TRUE,7,-8504.46681914928,0.929949539922826,0.0275506624571629,0.0424997976200113,truth2,mid,120
1120,2000,30,37059,45.4535974515602,2.84184755556549,-0.304422797169536,2.36586613766849,10,5,-1,0.6,10.1955269812046,5.01211414048627,1.61185781021551,-0.893028532505263,0.5992199203171,TRUE,8,-8504.46679770197,0.929949539922826,0.0275506624571629,0.0424997976200113,truth2,cold,120
1121,2000,30,36850,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,9.87592293946484,5.03072936623315,1.61556497682696,-0.96045562947695,0.606536568029732,TRUE,6,-8464.91470038346,0.929932157394844,0.0280054274084125,0.0420624151967436,truth2,warm,121
1121,2000,30,36850,10,2.30258509299405,-1,1,10,5,-1,0.6,9.87590480971938,5.03073347489021,1.61556579353863,-0.960454233114933,0.606537239143846,TRUE,6,-8464.91469962124,0.929932157394844,0.0280054274084125,0.0420624151967436,truth2,mid,121
1121,2000,30,36850,36.4993979362771,3.72446728734322,-4.9735458502546,-0.0975373471155763,10,5,-1,0.6,9.87587547773347,5.03073871196832,1.6155668345549,-0.9604565321203,0.606537924568488,TRUE,6,-8464.91469748608,0.929932157394844,0.0280054274084125,0.0420624151967436,truth2,cold,121
1122,2000,30,35932,8,1.9094379124341,-0.8,0.72,10,5,-1,0.6,10.3591651935886,4.87217235650661,1.58353990673312,-0.892171583353387,0.60888995130631,TRUE,8,-8536.58775070734,0.926750528776578,0.0291383724813537,0.0441110987420684,truth2,warm,122
1122,2000,30,35932,10,2.30258509299405,-1,1,10,5,-1,0.6,10.3594130561583,4.87213819747579,1.58353289566125,-0.892141546689064,0.608884552595918,TRUE,8,-8536.58776070818,0.926750528776578,0.0291383724813537,0.0441110987420684,truth2,mid,122
1122,2000,30,35932,3.35231612436473,3.61537244476986,-3.04563076840714,0.854811124503613,10,5,-1,0.6,10.3593721349099,4.87214380209971,1.58353404600233,-0.892147727834447,0.608885308876885,TRUE,8,-8536.58775891273,0.926750528776578,0.0291383724813537,0.0441110987420684,truth2,cold,122
