E_label,E_dollars,Scenario,Converged,AvgP_M,AvgP_E,AvgP_R,ExpPrivateLossFlow,ExpExternalDamFlow,FirmSurplus,SocialWelfare,GovtOutlayPV
HEALTH_ONLY,17000,Baseline,TRUE,0.980251682994638,0.0174316706586193,0.00231664634674302,0.318078272563871,0.0119027301779043,30.7724103287516,30.5343557251935,0
HEALTH_ONLY,17000,CF_C,TRUE,0.961847983360691,0.0105978203699469,0.027554196269362,0.290478135622612,0.00910696132737182,31.2498168219759,29.6409411916394,1.42673640378913
HEALTH_ONLY,17000,CF_P,TRUE,0.977419230342541,0.0202146014715492,0.00236616818590942,0.308347870045987,0.0113830428227124,30.6224834131704,30.3948225567161,0
HEALTH_ONLY,17000,CF_M,TRUE,0.980004162879739,0.0176536168856255,0.00234222023463562,0.318324220236758,0.0116626886440317,30.7633227730509,30.5300690001703,0
HEALTH_PLUS_UNMEASURED,50000,Baseline,TRUE,0.980251682994638,0.0174316706586193,0.00231664634674302,0.318078272563871,0.0350080299350127,30.7724103287516,30.0722497300513,0
HEALTH_PLUS_UNMEASURED,50000,CF_C,TRUE,0.961847983360691,0.0105978203699469,0.027554196269362,0.290478135622612,0.026785180374623,31.2498168219759,29.2873768106943,1.42673640378913
HEALTH_PLUS_UNMEASURED,50000,CF_P,TRUE,0.971533482031847,0.0260549936167304,0.00241152435142245,0.294829010957431,0.0310958173579896,30.3671065148589,29.7451901676991,0
HEALTH_PLUS_UNMEASURED,50000,CF_M,TRUE,0.980004162879739,0.0176536168856255,0.00234222023463562,0.318324220236758,0.0343020254236227,30.7633227730509,30.0772822645785,0
